열1,열2,열3,열4,열5,열6,열7,열8
97,TestControllerAgent_MissReward(Clone),1,4,28,0,0,16.01548
97,TestTotalAgent_Origin(Clone),0,0,31,4,1,1195.679
98,TestControllerAgent_MissReward(Clone),1,4,14,0,0,9.620684
98,TestTotalAgent_Origin(Clone),0,0,19,4,1,1205.3
99,TestControllerAgent_MissReward(Clone),1,4,10,2,0,6.97463
99,TestTotalAgent_Origin(Clone),0,2,11,4,1,1212.275
100,TestControllerAgent_MissReward(Clone),0,1,37,4,1,20.47915
100,TestTotalAgent_Origin(Clone),1,4,37,1,0,1232.753
101,TestControllerAgent_MissReward(Clone),0,1,23,4,1,12.47171
101,TestTotalAgent_Origin(Clone),1,4,20,1,0,1245.225
102,TestControllerAgent_MissReward(Clone),1,4,22,1,0,12.67345
102,TestTotalAgent_Origin(Clone),0,1,23,4,1,1257.899
103,TestControllerAgent_MissReward(Clone),1,4,8,1,0,6.014661
103,TestTotalAgent_Origin(Clone),0,1,10,4,1,1263.914
104,TestControllerAgent_MissReward(Clone),1,4,13,0,0,8.480966
104,TestTotalAgent_Origin(Clone),0,0,17,4,1,1272.394
105,TestControllerAgent_MissReward(Clone),1,4,23,1,0,13.60813
105,TestTotalAgent_Origin(Clone),0,1,25,4,1,1286.002
106,TestControllerAgent_MissReward(Clone),0,0,12,4,1,13.16846
106,TestTotalAgent_Origin(Clone),1,4,21,0,0,1299.171
107,TestControllerAgent_MissReward(Clone),1,4,18,1,0,10.83573
107,TestTotalAgent_Origin(Clone),0,1,19,4,1,1310.007
108,TestControllerAgent_MissReward(Clone),0,3,34,4,1,20.37385
108,TestTotalAgent_Origin(Clone),1,4,35,3,0,1330.381
109,TestControllerAgent_MissReward(Clone),0,1,20,4,1,10.871
109,TestTotalAgent_Origin(Clone),1,4,17,1,0,1341.253
110,TestControllerAgent_MissReward(Clone),1,4,17,2,0,10.4828
110,TestTotalAgent_Origin(Clone),0,2,17,4,1,1351.736
111,TestControllerAgent_MissReward(Clone),1,4,14,2,0,9.015904
111,TestTotalAgent_Origin(Clone),0,2,16,4,1,1360.752
112,TestControllerAgent_MissReward(Clone),1,4,16,1,0,10.41772
112,TestTotalAgent_Origin(Clone),0,1,19,4,1,1371.169
113,TestControllerAgent_MissReward(Clone),1,4,22,2,0,13.04546
113,TestTotalAgent_Origin(Clone),0,2,23,4,1,1384.215
114,TestControllerAgent_MissReward(Clone),1,4,10,1,0,7.02976
114,TestTotalAgent_Origin(Clone),0,1,13,4,1,1391.245
115,TestControllerAgent_MissReward(Clone),1,4,12,1,0,8.03396
115,TestTotalAgent_Origin(Clone),0,1,14,4,1,1399.278
116,TestControllerAgent_MissReward(Clone),0,2,10,4,1,6.438513
116,TestTotalAgent_Origin(Clone),1,4,9,2,0,1405.717
117,TestControllerAgent_MissReward(Clone),1,4,16,1,0,9.782162
117,TestTotalAgent_Origin(Clone),0,1,17,4,1,1415.499
118,TestControllerAgent_MissReward(Clone),1,4,14,0,0,9.110888
118,TestTotalAgent_Origin(Clone),0,0,17,4,1,1424.609
119,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.508379
119,TestTotalAgent_Origin(Clone),0,0,13,4,1,1431.118
120,TestControllerAgent_MissReward(Clone),1,4,22,1,0,13.23697
120,TestTotalAgent_Origin(Clone),0,1,24,4,1,1444.355
121,TestControllerAgent_MissReward(Clone),1,4,12,0,0,7.995729
121,TestTotalAgent_Origin(Clone),0,0,16,4,1,1452.351
122,TestControllerAgent_MissReward(Clone),1,4,17,1,0,10.57423
