열1,열2,열3,열4,열5,열6,열7,열8
397,TestTotalAgent_MissReward(Clone),0,2,58,4,1,8349.063
398,TestControllerAgent_MissReward(Clone),1,4,16,0,0,9.99784
398,TestTotalAgent_MissReward(Clone),0,0,20,4,1,8359.06
399,TestControllerAgent_MissReward(Clone),1,4,6,0,0,8.345827
399,TestTotalAgent_MissReward(Clone),0,0,16,4,1,8367.406
400,TestControllerAgent_MissReward(Clone),0,3,29,4,1,16.40072
400,TestTotalAgent_MissReward(Clone),1,4,27,3,0,8383.812
401,TestControllerAgent_MissReward(Clone),1,4,27,2,0,16.09074
401,TestTotalAgent_MissReward(Clone),0,2,29,4,1,8399.901
402,TestControllerAgent_MissReward(Clone),1,4,67,1,0,36.75009
402,TestTotalAgent_MissReward(Clone),0,1,68,4,1,8436.654
403,TestControllerAgent_MissReward(Clone),1,4,8,0,0,6.086721
403,TestTotalAgent_MissReward(Clone),0,0,12,4,1,8442.744
404,TestControllerAgent_MissReward(Clone),1,4,18,0,0,10.96595
404,TestTotalAgent_MissReward(Clone),0,0,21,4,1,8453.708
405,TestControllerAgent_MissReward(Clone),1,4,6,1,0,5.562729
405,TestTotalAgent_MissReward(Clone),0,1,10,4,1,8459.271
406,TestControllerAgent_MissReward(Clone),1,4,6,0,0,5.016428
406,TestTotalAgent_MissReward(Clone),0,0,10,4,1,8464.286
407,TestControllerAgent_MissReward(Clone),1,4,73,1,0,43.24591
407,TestTotalAgent_MissReward(Clone),0,1,82,4,1,8507.533
408,TestControllerAgent_MissReward(Clone),1,4,70,1,0,43.67357
408,TestTotalAgent_MissReward(Clone),0,1,82,4,1,8551.213
409,TestControllerAgent_MissReward(Clone),1,4,4,0,0,3.987992
409,TestTotalAgent_MissReward(Clone),0,0,8,4,1,8555.201
410,TestControllerAgent_MissReward(Clone),1,4,12,2,0,8.049148
410,TestTotalAgent_MissReward(Clone),0,2,14,4,1,8563.251
411,TestControllerAgent_MissReward(Clone),1,4,88,1,0,52.47531
411,TestTotalAgent_MissReward(Clone),0,1,100,4,1,8615.727
412,TestControllerAgent_MissReward(Clone),1,4,47,0,0,26.40057
412,TestTotalAgent_MissReward(Clone),0,0,51,4,1,8642.135
413,TestControllerAgent_MissReward(Clone),0,1,112,0,0,60.00652
413,TestTotalAgent_MissReward(Clone),0,0,115,1,0,8702.154
414,TestControllerAgent_MissReward(Clone),1,4,34,1,0,19.52758
414,TestTotalAgent_MissReward(Clone),0,1,36,4,1,8721.682
415,TestControllerAgent_MissReward(Clone),1,4,44,2,0,30.09997
415,TestTotalAgent_MissReward(Clone),0,2,56,4,1,8751.778
416,TestControllerAgent_MissReward(Clone),1,4,10,0,0,7.028498
416,TestTotalAgent_MissReward(Clone),0,0,13,4,1,8758.809
417,TestControllerAgent_MissReward(Clone),1,4,31,1,0,17.65975
417,TestTotalAgent_MissReward(Clone),0,1,33,4,1,8776.466
418,TestControllerAgent_MissReward(Clone),1,4,17,0,0,11.06094
418,TestTotalAgent_MissReward(Clone),0,0,21,4,1,8787.531
419,TestControllerAgent_MissReward(Clone),1,4,19,0,0,12.59312
419,TestTotalAgent_MissReward(Clone),0,0,23,4,1,8800.122
420,TestControllerAgent_MissReward(Clone),1,4,28,0,0,15.99227
420,TestTotalAgent_MissReward(Clone),0,0,32,4,1,8816.116
421,TestControllerAgent_MissReward(Clone),1,4,19,0,0,14.30408
421,TestTotalAgent_MissReward(Clone),0,0,27,4,1,8830.42
422,TestControllerAgent_MissReward(Clone),1,4,25,2,0,14.55925
422,TestTotalAgent_MissReward(Clone),0,2,26,4,1,8844.978
423,TestControllerAgent_MissReward(Clone),1,4,17,1,0,16.274
423,TestTotalAgent_MissReward(Clone),0,1,29,4,1,8861.248
424,TestControllerAgent_MissReward(Clone),1,4,20,2,0,12.10398
424,TestTotalAgent_MissReward(Clone),0,2,21,4,1,8873.351
425,TestControllerAgent_MissReward(Clone),1,4,42,0,0,22.99921
425,TestTotalAgent_MissReward(Clone),0,0,45,4,1,8896.355
426,TestControllerAgent_MissReward(Clone),0,0,70,4,1,40.0176
426,TestTotalAgent_MissReward(Clone),1,4,73,0,0,8936.369
427,TestControllerAgent_MissReward(Clone),1,4,13,1,0,8.457585
427,TestTotalAgent_MissReward(Clone),0,1,15,4,1,8944.825
428,TestControllerAgent_MissReward(Clone),1,4,16,2,0,10.04877
428,TestTotalAgent_MissReward(Clone),0,2,17,4,1,8954.878
429,TestControllerAgent_MissReward(Clone),1,4,18,1,0,11.024
429,TestTotalAgent_MissReward(Clone),0,1,20,4,1,8965.906
430,TestControllerAgent_MissReward(Clone),1,4,9,0,0,7.323901
430,TestTotalAgent_MissReward(Clone),0,0,14,4,1,8973.227
431,TestControllerAgent_MissReward(Clone),1,4,22,1,0,13.25394
431,TestTotalAgent_MissReward(Clone),0,1,25,4,1,8986.478
432,TestControllerAgent_MissReward(Clone),1,4,41,0,0,25.9154
432,TestTotalAgent_MissReward(Clone),0,0,49,4,1,9012.4
433,TestControllerAgent_MissReward(Clone),0,1,88,1,0,60.05619
433,TestTotalAgent_MissReward(Clone),0,1,114,1,0,9072.463
434,TestControllerAgent_MissReward(Clone),1,4,15,2,0,9.133703
434,TestTotalAgent_MissReward(Clone),0,2,16,4,1,9081.594
435,TestControllerAgent_MissReward(Clone),1,4,38,2,0,20.99978
435,TestTotalAgent_MissReward(Clone),0,2,38,4,1,9102.587
436,TestControllerAgent_MissReward(Clone),1,4,20,0,0,12.04438
436,TestTotalAgent_MissReward(Clone),0,0,23,4,1,9114.636
437,TestControllerAgent_MissReward(Clone),0,2,105,0,0,60.02422
437,TestTotalAgent_MissReward(Clone),0,0,116,2,0,9174.673
438,TestControllerAgent_MissReward(Clone),1,4,27,1,0,15.16915
438,TestTotalAgent_MissReward(Clone),0,1,29,4,1,9189.845
439,TestControllerAgent_MissReward(Clone),0,3,45,4,1,25.94164
439,TestTotalAgent_MissReward(Clone),1,4,46,3,0,9215.785
440,TestControllerAgent_MissReward(Clone),1,4,29,2,0,16.39713
440,TestTotalAgent_MissReward(Clone),0,2,29,4,1,9232.179
441,TestControllerAgent_MissReward(Clone),1,4,21,1,0,14.581
441,TestTotalAgent_MissReward(Clone),0,1,27,4,1,9246.759
442,TestControllerAgent_MissReward(Clone),1,4,65,0,0,36.16765
442,TestTotalAgent_MissReward(Clone),0,0,69,4,1,9282.923
443,TestControllerAgent_MissReward(Clone),1,4,36,0,0,21.26822
443,TestTotalAgent_MissReward(Clone),0,0,41,4,1,9304.19
444,TestControllerAgent_MissReward(Clone),1,4,10,1,0,7.029805
444,TestTotalAgent_MissReward(Clone),0,1,13,4,1,9311.223
445,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.557653
445,TestTotalAgent_MissReward(Clone),0,0,19,4,1,9320.777
446,TestControllerAgent_MissReward(Clone),1,4,39,0,0,21.51423
446,TestTotalAgent_MissReward(Clone),0,0,41,4,1,9342.295
447,TestControllerAgent_MissReward(Clone),0,1,105,2,0,60.01337
447,TestTotalAgent_MissReward(Clone),0,2,113,1,0,9402.316
448,TestControllerAgent_MissReward(Clone),0,1,102,0,0,60.04738
448,TestTotalAgent_MissReward(Clone),0,0,115,1,0,9462.363
449,TestControllerAgent_MissReward(Clone),1,4,15,1,0,9.236295
449,TestTotalAgent_MissReward(Clone),0,1,17,4,1,9471.6
450,TestControllerAgent_MissReward(Clone),1,4,29,0,0,16.54494
450,TestTotalAgent_MissReward(Clone),0,0,31,4,1,9488.149
451,TestControllerAgent_MissReward(Clone),1,4,20,0,0,13.9889
451,TestTotalAgent_MissReward(Clone),0,0,26,4,1,9502.136
452,TestControllerAgent_MissReward(Clone),1,4,14,0,0,8.971524
452,TestTotalAgent_MissReward(Clone),0,0,17,4,1,9511.104
453,TestControllerAgent_MissReward(Clone),1,4,29,0,0,16.96198
453,TestTotalAgent_MissReward(Clone),0,0,32,4,1,9528.063
454,TestControllerAgent_MissReward(Clone),1,4,8,1,0,8.484497
454,TestTotalAgent_MissReward(Clone),0,1,13,4,1,9536.546
455,TestControllerAgent_MissReward(Clone),1,4,43,1,0,23.53204
455,TestTotalAgent_MissReward(Clone),0,1,44,4,1,9560.08
456,TestControllerAgent_MissReward(Clone),1,4,3,0,0,3.489667
456,TestTotalAgent_MissReward(Clone),0,0,7,4,1,9563.572
457,TestControllerAgent_MissReward(Clone),1,4,48,0,0,30.99296
457,TestTotalAgent_MissReward(Clone),0,0,57,4,1,9594.562
458,TestControllerAgent_MissReward(Clone),1,4,15,0,0,14.43169
458,TestTotalAgent_MissReward(Clone),0,0,27,4,1,9608.986
459,TestControllerAgent_MissReward(Clone),1,4,16,0,0,10.30619
459,TestTotalAgent_MissReward(Clone),0,0,20,4,1,9619.293
460,TestControllerAgent_MissReward(Clone),1,4,29,1,0,16.38936
460,TestTotalAgent_MissReward(Clone),0,1,30,4,1,9635.68
461,TestControllerAgent_MissReward(Clone),1,4,25,1,0,14.70968
461,TestTotalAgent_MissReward(Clone),0,1,27,4,1,9650.393
462,TestControllerAgent_MissReward(Clone),1,4,12,0,0,8.016668
462,TestTotalAgent_MissReward(Clone),0,0,16,4,1,9658.409
463,TestControllerAgent_MissReward(Clone),1,4,16,0,0,13.54891
463,TestTotalAgent_MissReward(Clone),0,0,26,4,1,9671.959
464,TestControllerAgent_MissReward(Clone),1,4,92,1,0,51.93767
464,TestTotalAgent_MissReward(Clone),0,1,99,4,1,9723.906
465,TestControllerAgent_MissReward(Clone),1,4,25,0,0,14.51611
465,TestTotalAgent_MissReward(Clone),0,0,28,4,1,9738.424
466,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.53017
466,TestTotalAgent_MissReward(Clone),0,0,19,4,1,9747.95
467,TestControllerAgent_MissReward(Clone),1,4,32,0,0,22.04036
467,TestTotalAgent_MissReward(Clone),0,0,42,4,1,9770
468,TestControllerAgent_MissReward(Clone),1,4,31,1,0,17.63161
468,TestTotalAgent_MissReward(Clone),0,1,34,4,1,9787.627
469,TestControllerAgent_MissReward(Clone),1,4,13,1,0,8.521523
469,TestTotalAgent_MissReward(Clone),0,1,15,4,1,9796.146
470,TestControllerAgent_MissReward(Clone),1,4,29,3,0,18.56871
470,TestTotalAgent_MissReward(Clone),0,3,33,4,1,9814.717
471,TestControllerAgent_MissReward(Clone),1,4,34,1,0,21.48312
471,TestTotalAgent_MissReward(Clone),0,1,39,4,1,9836.201
472,TestControllerAgent_MissReward(Clone),1,4,20,0,0,25.747
472,TestTotalAgent_MissReward(Clone),0,0,46,4,1,9861.945
473,TestControllerAgent_MissReward(Clone),1,4,81,1,0,50.19092
473,TestTotalAgent_MissReward(Clone),0,1,95,4,1,9912.132
474,TestControllerAgent_MissReward(Clone),1,4,20,0,0,15.22425
474,TestTotalAgent_MissReward(Clone),0,0,28,4,1,9927.35
475,TestControllerAgent_MissReward(Clone),1,4,34,3,0,19.19499
475,TestTotalAgent_MissReward(Clone),0,3,34,4,1,9946.541
476,TestControllerAgent_MissReward(Clone),1,4,25,2,0,14.74968
476,TestTotalAgent_MissReward(Clone),0,2,26,4,1,9961.288
477,TestControllerAgent_MissReward(Clone),1,4,31,2,0,18.08453
477,TestTotalAgent_MissReward(Clone),0,2,33,4,1,9979.371
478,TestControllerAgent_MissReward(Clone),1,4,31,0,0,21.83019
478,TestTotalAgent_MissReward(Clone),0,0,42,4,1,10001.2
479,TestControllerAgent_MissReward(Clone),1,4,20,0,0,15.52191
479,TestTotalAgent_MissReward(Clone),0,0,30,4,1,10016.72
480,TestControllerAgent_MissReward(Clone),0,2,91,1,0,60.05448
480,TestTotalAgent_MissReward(Clone),0,1,114,2,0,10076.78
481,TestControllerAgent_MissReward(Clone),1,4,69,1,0,41.91958
481,TestTotalAgent_MissReward(Clone),0,1,80,4,1,10118.69
482,TestControllerAgent_MissReward(Clone),1,4,42,2,0,22.9891
482,TestTotalAgent_MissReward(Clone),0,2,43,4,1,10141.67
483,TestControllerAgent_MissReward(Clone),1,4,18,1,0,11.02081
483,TestTotalAgent_MissReward(Clone),0,1,20,4,1,10152.7
484,TestControllerAgent_MissReward(Clone),1,4,36,0,0,24.1519
484,TestTotalAgent_MissReward(Clone),0,0,45,4,1,10176.85
485,TestControllerAgent_MissReward(Clone),1,4,20,2,0,12.09019
485,TestTotalAgent_MissReward(Clone),0,2,22,4,1,10188.94
486,TestControllerAgent_MissReward(Clone),1,4,17,0,0,10.54276
486,TestTotalAgent_MissReward(Clone),0,0,20,4,1,10199.48
487,TestControllerAgent_MissReward(Clone),1,4,29,3,0,16.54382
487,TestTotalAgent_MissReward(Clone),0,3,29,4,1,10216.02
488,TestControllerAgent_MissReward(Clone),1,4,7,1,0,5.46978
488,TestTotalAgent_MissReward(Clone),0,1,10,4,1,10221.48
489,TestControllerAgent_MissReward(Clone),1,4,36,2,0,20.45517
489,TestTotalAgent_MissReward(Clone),0,2,37,4,1,10241.94
490,TestControllerAgent_MissReward(Clone),1,4,33,1,0,19.39091
490,TestTotalAgent_MissReward(Clone),0,1,36,4,1,10261.33
491,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.466058
491,TestTotalAgent_MissReward(Clone),0,0,18,4,1,10270.8
492,TestControllerAgent_MissReward(Clone),1,4,73,0,0,49.61769
492,TestTotalAgent_MissReward(Clone),0,0,92,4,1,10320.42
493,TestControllerAgent_MissReward(Clone),1,4,4,0,0,5.427332
493,TestTotalAgent_MissReward(Clone),0,0,11,4,1,10325.85
494,TestControllerAgent_MissReward(Clone),1,4,6,1,0,7.759414
494,TestTotalAgent_MissReward(Clone),0,1,13,4,1,10333.61
495,TestControllerAgent_MissReward(Clone),1,4,33,0,0,19.33367
495,TestTotalAgent_MissReward(Clone),0,0,37,4,1,10352.94
496,TestControllerAgent_MissReward(Clone),1,4,82,0,0,54.02787
496,TestTotalAgent_MissReward(Clone),0,0,104,4,1,10406.97
497,TestControllerAgent_MissReward(Clone),1,4,25,0,0,14.67198
497,TestTotalAgent_MissReward(Clone),0,0,29,4,1,10421.64
498,TestControllerAgent_MissReward(Clone),0,2,103,0,0,60.00057
498,TestTotalAgent_MissReward(Clone),0,0,114,2,0,10481.65
499,TestControllerAgent_MissReward(Clone),1,4,43,1,0,23.02275
499,TestTotalAgent_MissReward(Clone),0,1,43,4,1,10504.68
500,TestControllerAgent_MissReward(Clone),1,4,21,0,0,14.67735
500,TestTotalAgent_MissReward(Clone),0,0,29,4,1,10519.36
501,TestControllerAgent_MissReward(Clone),0,2,102,1,0,60.00689
501,TestTotalAgent_MissReward(Clone),0,1,115,2,0,10579.36
502,TestControllerAgent_MissReward(Clone),1,4,32,1,0,17.75367
502,TestTotalAgent_MissReward(Clone),0,1,33,4,1,10597.12
503,TestControllerAgent_MissReward(Clone),1,4,13,2,0,9.469299
503,TestTotalAgent_MissReward(Clone),0,2,16,4,1,10606.58
504,TestControllerAgent_MissReward(Clone),0,3,93,4,1,53.99298
504,TestTotalAgent_MissReward(Clone),1,4,101,3,0,10660.57
505,TestControllerAgent_MissReward(Clone),1,4,47,1,0,31.08659
505,TestTotalAgent_MissReward(Clone),0,1,57,4,1,10691.66
506,TestControllerAgent_MissReward(Clone),1,4,47,1,0,28.41093
506,TestTotalAgent_MissReward(Clone),0,1,51,4,1,10720.08
507,TestControllerAgent_MissReward(Clone),1,4,48,1,0,35.10275
507,TestTotalAgent_MissReward(Clone),0,1,66,4,1,10755.18
508,TestControllerAgent_MissReward(Clone),1,4,20,0,0,12.009
508,TestTotalAgent_MissReward(Clone),0,0,23,4,1,10767.19
509,TestControllerAgent_MissReward(Clone),1,4,32,0,0,18.078
509,TestTotalAgent_MissReward(Clone),0,0,34,4,1,10785.27
510,TestControllerAgent_MissReward(Clone),1,4,17,0,0,10.99799
510,TestTotalAgent_MissReward(Clone),0,0,22,4,1,10796.27
511,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.484188
511,TestTotalAgent_MissReward(Clone),0,0,13,4,1,10802.75
512,TestControllerAgent_MissReward(Clone),1,4,30,2,0,23.06038
512,TestTotalAgent_MissReward(Clone),0,2,37,4,1,10825.82
513,TestControllerAgent_MissReward(Clone),1,4,30,1,0,18.55149
513,TestTotalAgent_MissReward(Clone),0,1,34,4,1,10844.37
514,TestControllerAgent_MissReward(Clone),1,4,7,0,0,6.041639
514,TestTotalAgent_MissReward(Clone),0,0,12,4,1,10850.41
515,TestControllerAgent_MissReward(Clone),1,4,53,2,0,33.44769
515,TestTotalAgent_MissReward(Clone),0,2,61,4,1,10883.86
516,TestControllerAgent_MissReward(Clone),1,4,88,0,0,58.17629
516,TestTotalAgent_MissReward(Clone),0,0,113,4,1,10942.03
517,TestControllerAgent_MissReward(Clone),1,4,21,0,0,16.474
517,TestTotalAgent_MissReward(Clone),0,0,32,4,1,10958.5
518,TestControllerAgent_MissReward(Clone),1,4,27,0,0,18.82698
518,TestTotalAgent_MissReward(Clone),0,0,36,4,1,10977.33
519,TestControllerAgent_MissReward(Clone),1,4,6,0,0,5.012268
519,TestTotalAgent_MissReward(Clone),0,0,10,4,1,10982.34
520,TestControllerAgent_MissReward(Clone),0,1,35,4,1,18.8431
520,TestTotalAgent_MissReward(Clone),1,4,33,1,0,11001.19
521,TestControllerAgent_MissReward(Clone),1,4,30,2,0,17.82185
521,TestTotalAgent_MissReward(Clone),0,2,31,4,1,11019.01
522,TestControllerAgent_MissReward(Clone),1,4,23,0,0,18.14827
522,TestTotalAgent_MissReward(Clone),0,0,34,4,1,11037.16
523,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.607026
523,TestTotalAgent_MissReward(Clone),0,0,19,4,1,11046.76
524,TestControllerAgent_MissReward(Clone),1,4,18,1,0,11.08875
524,TestTotalAgent_MissReward(Clone),0,1,20,4,1,11057.85
525,TestControllerAgent_MissReward(Clone),1,4,36,0,0,20.15499
525,TestTotalAgent_MissReward(Clone),0,0,39,4,1,11078.01
526,TestControllerAgent_MissReward(Clone),0,1,99,1,0,60.01334
526,TestTotalAgent_MissReward(Clone),0,1,114,1,0,11138.03
527,TestControllerAgent_MissReward(Clone),1,4,14,2,0,9.928888
527,TestTotalAgent_MissReward(Clone),0,2,17,4,1,11147.96
528,TestControllerAgent_MissReward(Clone),1,4,16,0,0,10.64851
528,TestTotalAgent_MissReward(Clone),0,0,21,4,1,11158.61
529,TestControllerAgent_MissReward(Clone),1,4,4,1,0,4.766587
529,TestTotalAgent_MissReward(Clone),0,1,8,4,1,11163.37
530,TestControllerAgent_MissReward(Clone),1,4,23,1,0,13.48448
530,TestTotalAgent_MissReward(Clone),0,1,25,4,1,11176.87
531,TestControllerAgent_MissReward(Clone),1,4,24,1,0,17.47009
531,TestTotalAgent_MissReward(Clone),0,1,32,4,1,11194.34
532,TestControllerAgent_MissReward(Clone),1,4,28,0,0,16.00825
532,TestTotalAgent_MissReward(Clone),0,0,30,4,1,11210.35
533,TestControllerAgent_MissReward(Clone),0,2,105,0,0,60.02184
533,TestTotalAgent_MissReward(Clone),0,0,115,2,0,11270.35
534,TestControllerAgent_MissReward(Clone),0,0,111,3,0,60.03598
534,TestTotalAgent_MissReward(Clone),0,3,113,0,0,11330.4
535,TestControllerAgent_MissReward(Clone),1,4,64,1,0,37.64354
535,TestTotalAgent_MissReward(Clone),0,1,71,4,1,11368.04
536,TestControllerAgent_MissReward(Clone),1,4,49,0,0,27.8497
536,TestTotalAgent_MissReward(Clone),0,0,53,4,1,11395.89
537,TestControllerAgent_MissReward(Clone),0,1,106,1,0,60.03069
537,TestTotalAgent_MissReward(Clone),0,1,115,1,0,11455.92
538,TestControllerAgent_MissReward(Clone),1,4,54,1,0,28.95572
538,TestTotalAgent_MissReward(Clone),0,1,55,4,1,11484.88
539,TestControllerAgent_MissReward(Clone),0,2,109,0,0,60.04044
539,TestTotalAgent_MissReward(Clone),0,0,115,2,0,11544.92
540,TestControllerAgent_MissReward(Clone),0,0,103,0,0,60.04246
540,TestTotalAgent_MissReward(Clone),0,0,116,0,0,11604.96
541,TestControllerAgent_MissReward(Clone),1,4,18,0,0,10.45449
541,TestTotalAgent_MissReward(Clone),0,0,20,4,1,11615.41
542,TestControllerAgent_MissReward(Clone),1,4,10,0,0,7.041624
542,TestTotalAgent_MissReward(Clone),0,0,14,4,1,11622.45
543,TestControllerAgent_MissReward(Clone),1,4,21,0,0,12.52621
543,TestTotalAgent_MissReward(Clone),0,0,24,4,1,11634.97
544,TestControllerAgent_MissReward(Clone),1,4,45,0,0,24.45428
544,TestTotalAgent_MissReward(Clone),0,0,47,4,1,11659.43
545,TestControllerAgent_MissReward(Clone),1,4,40,1,0,27.73458
545,TestTotalAgent_MissReward(Clone),0,1,53,4,1,11687.17
546,TestControllerAgent_MissReward(Clone),1,4,50,1,0,27.03316
546,TestTotalAgent_MissReward(Clone),0,1,51,4,1,11714.2
547,TestControllerAgent_MissReward(Clone),1,4,43,0,0,24.48263
547,TestTotalAgent_MissReward(Clone),0,0,47,4,1,11738.68
548,TestControllerAgent_MissReward(Clone),1,4,18,0,0,11.09822
548,TestTotalAgent_MissReward(Clone),0,0,21,4,1,11749.78
549,TestControllerAgent_MissReward(Clone),1,4,25,0,0,14.49176
549,TestTotalAgent_MissReward(Clone),0,0,28,4,1,11764.28
550,TestControllerAgent_MissReward(Clone),1,4,14,1,0,8.976631
550,TestTotalAgent_MissReward(Clone),0,1,16,4,1,11773.25
551,TestControllerAgent_MissReward(Clone),1,4,17,1,0,11.50463
551,TestTotalAgent_MissReward(Clone),0,1,21,4,1,11784.75
552,TestControllerAgent_MissReward(Clone),1,4,20,0,0,11.99602
552,TestTotalAgent_MissReward(Clone),0,0,23,4,1,11796.75
553,TestControllerAgent_MissReward(Clone),1,4,36,1,0,20.01909
553,TestTotalAgent_MissReward(Clone),0,1,38,4,1,11816.77
554,TestControllerAgent_MissReward(Clone),1,4,34,0,0,19.0515
554,TestTotalAgent_MissReward(Clone),0,0,36,4,1,11835.82
555,TestControllerAgent_MissReward(Clone),1,4,36,0,0,20.3386
555,TestTotalAgent_MissReward(Clone),0,0,39,4,1,11856.15
556,TestControllerAgent_MissReward(Clone),1,4,41,1,0,22.47959
556,TestTotalAgent_MissReward(Clone),0,1,42,4,1,11878.63
557,TestControllerAgent_MissReward(Clone),1,4,20,0,0,11.9684
557,TestTotalAgent_MissReward(Clone),0,0,22,4,1,11890.6
558,TestControllerAgent_MissReward(Clone),1,4,43,0,0,26.39255
558,TestTotalAgent_MissReward(Clone),0,0,51,4,1,11916.98
559,TestControllerAgent_MissReward(Clone),0,3,79,4,1,45.67874
559,TestTotalAgent_MissReward(Clone),1,4,84,3,0,11962.67
560,TestControllerAgent_MissReward(Clone),0,2,11,4,1,7.39988
560,TestTotalAgent_MissReward(Clone),1,4,9,2,0,11970.07
561,TestControllerAgent_MissReward(Clone),1,4,96,2,0,56.11686
561,TestTotalAgent_MissReward(Clone),0,2,106,4,1,12026.18
562,TestControllerAgent_MissReward(Clone),1,4,4,1,0,3.776197
562,TestTotalAgent_MissReward(Clone),0,1,6,4,1,12029.95
563,TestControllerAgent_MissReward(Clone),1,4,26,0,0,15.59972
563,TestTotalAgent_MissReward(Clone),0,0,29,4,1,12045.56
564,TestControllerAgent_MissReward(Clone),0,2,108,0,0,60.02771
564,TestTotalAgent_MissReward(Clone),0,0,115,2,0,12105.58
565,TestControllerAgent_MissReward(Clone),1,4,21,0,0,12.36944
565,TestTotalAgent_MissReward(Clone),0,0,24,4,1,12117.95
566,TestControllerAgent_MissReward(Clone),1,4,24,1,0,16.58881
566,TestTotalAgent_MissReward(Clone),0,1,30,4,1,12134.55
567,TestControllerAgent_MissReward(Clone),1,4,21,0,0,12.48377
567,TestTotalAgent_MissReward(Clone),0,0,25,4,1,12147.02
568,TestControllerAgent_MissReward(Clone),1,4,3,0,0,3.476177
568,TestTotalAgent_MissReward(Clone),0,0,7,4,1,12150.5
569,TestControllerAgent_MissReward(Clone),1,4,28,3,0,19.10556
569,TestTotalAgent_MissReward(Clone),0,3,31,4,1,12169.62
570,TestControllerAgent_MissReward(Clone),1,4,23,0,0,13.61378
570,TestTotalAgent_MissReward(Clone),0,0,26,4,1,12183.23
571,TestControllerAgent_MissReward(Clone),1,4,61,2,0,40.9582
571,TestTotalAgent_MissReward(Clone),0,2,76,4,1,12224.18
572,TestControllerAgent_MissReward(Clone),0,1,85,4,1,46.95649
572,TestTotalAgent_MissReward(Clone),1,4,87,1,0,12271.15
573,TestControllerAgent_MissReward(Clone),1,4,56,1,0,33.72832
573,TestTotalAgent_MissReward(Clone),0,1,63,4,1,12304.87
574,TestControllerAgent_MissReward(Clone),0,1,107,2,0,60.02803
574,TestTotalAgent_MissReward(Clone),0,2,114,1,0,12364.91
575,TestControllerAgent_MissReward(Clone),0,3,17,4,1,12.74934
575,TestTotalAgent_MissReward(Clone),1,4,21,3,0,12377.66
576,TestControllerAgent_MissReward(Clone),0,1,104,1,0,60.02025
576,TestTotalAgent_MissReward(Clone),0,1,115,1,0,12437.66
577,TestControllerAgent_MissReward(Clone),1,4,47,1,0,25.71213
577,TestTotalAgent_MissReward(Clone),0,1,48,4,1,12463.37
578,TestControllerAgent_MissReward(Clone),0,3,101,2,0,60.05507
578,TestTotalAgent_MissReward(Clone),0,2,113,3,0,12523.43
579,TestControllerAgent_MissReward(Clone),0,3,17,4,1,12.04176
579,TestTotalAgent_MissReward(Clone),1,4,20,3,0,12535.47
580,TestControllerAgent_MissReward(Clone),1,4,14,0,0,9.13853
580,TestTotalAgent_MissReward(Clone),0,0,17,4,1,12544.61
581,TestControllerAgent_MissReward(Clone),1,4,18,1,0,10.96274
581,TestTotalAgent_MissReward(Clone),0,1,20,4,1,12555.57
582,TestControllerAgent_MissReward(Clone),1,4,9,2,0,6.531991
582,TestTotalAgent_MissReward(Clone),0,2,11,4,1,12562.1
583,TestControllerAgent_MissReward(Clone),1,4,34,1,0,20.47245
583,TestTotalAgent_MissReward(Clone),0,1,38,4,1,12582.58
584,TestControllerAgent_MissReward(Clone),1,4,10,1,0,7.026307
584,TestTotalAgent_MissReward(Clone),0,1,12,4,1,12589.6
585,TestControllerAgent_MissReward(Clone),1,4,16,1,0,10.21854
585,TestTotalAgent_MissReward(Clone),0,1,18,4,1,12599.83
586,TestControllerAgent_MissReward(Clone),0,3,89,3,0,60.03538
586,TestTotalAgent_MissReward(Clone),0,3,113,3,0,12659.86
587,TestControllerAgent_MissReward(Clone),1,4,14,2,0,9.013089
587,TestTotalAgent_MissReward(Clone),0,2,15,4,1,12668.87
588,TestControllerAgent_MissReward(Clone),1,4,25,0,0,16.93194
588,TestTotalAgent_MissReward(Clone),0,0,32,4,1,12685.81
589,TestControllerAgent_MissReward(Clone),1,4,28,1,0,18.8293
589,TestTotalAgent_MissReward(Clone),0,1,32,4,1,12704.64
590,TestControllerAgent_MissReward(Clone),1,4,84,1,0,45.98035
590,TestTotalAgent_MissReward(Clone),0,1,87,4,1,12750.62
591,TestControllerAgent_MissReward(Clone),0,2,97,0,0,60.04217
591,TestTotalAgent_MissReward(Clone),0,0,116,2,0,12810.65
592,TestControllerAgent_MissReward(Clone),1,4,37,2,0,20.62238
592,TestTotalAgent_MissReward(Clone),0,2,38,4,1,12831.28
593,TestControllerAgent_MissReward(Clone),1,4,62,2,0,36.37273
593,TestTotalAgent_MissReward(Clone),0,2,68,4,1,12867.64
594,TestControllerAgent_MissReward(Clone),1,4,10,1,0,6.992651
594,TestTotalAgent_MissReward(Clone),0,1,12,4,1,12874.63
595,TestControllerAgent_MissReward(Clone),1,4,9,1,0,6.482255
595,TestTotalAgent_MissReward(Clone),0,1,12,4,1,12881.11
596,TestControllerAgent_MissReward(Clone),1,4,38,1,0,21.9087
596,TestTotalAgent_MissReward(Clone),0,1,40,4,1,12903.02
