Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,582,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,128,4,1,69.18124
Win,583,TestControllerAgent_Origin_Team0_Agent0,0,1,4,71,1,0,37.42487
Loss,583,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,66,4,1,37.42487
Win,584,TestControllerAgent_Origin_Team0_Agent0,0,1,4,46,0,0,25.41457
Loss,584,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,43,4,1,25.41457
Win,585,TestControllerAgent_Origin_Team0_Agent0,0,1,4,41,0,0,23.54029
Loss,585,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,44,4,1,23.54029
Win,586,TestControllerAgent_Origin_Team0_Agent0,0,1,4,16,0,0,9.558201
Loss,586,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,12,4,1,9.558201
Win,587,TestControllerAgent_Origin_Team0_Agent0,0,1,4,70,0,0,37.25293
Loss,587,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,65,4,1,37.25293
Win,588,TestControllerAgent_Origin_Team0_Agent0,0,1,4,134,0,0,69.07381
Loss,588,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,125,4,1,69.07381
Win,589,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,0,0,6.633126
Loss,589,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,6,4,1,6.633126
Win,590,TestControllerAgent_Origin_Team0_Agent0,0,1,4,28,1,0,16.11479
Loss,590,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,27,4,1,16.11479
Win,591,TestControllerAgent_Origin_Team0_Agent0,0,1,4,41,1,0,22.13883
Loss,591,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,39,4,1,22.13883
Win,592,TestControllerAgent_Origin_Team0_Agent0,0,1,4,24,0,0,13.58093
Loss,592,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,25,4,1,13.58093
Win,593,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,0,0,12.29733
Loss,593,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,10,4,1,12.29733
Win,594,TestControllerAgent_Origin_Team0_Agent0,0,1,4,8,0,0,6.217311
Loss,594,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,8,4,1,6.217311
Win,595,TestControllerAgent_Origin_Team0_Agent0,0,1,4,47,0,0,25.0842
Loss,595,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,45,4,1,25.0842
Win,596,TestControllerAgent_Origin_Team0_Agent0,0,1,4,143,1,0,73.87867
Loss,596,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,132,4,1,73.87867
Draw,597,TestControllerAgent_Origin_Team0_Agent0,0,0,3,147,1,0,100.0244
Draw,597,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,149,3,0,100.0244
Win,598,TestControllerAgent_Origin_Team0_Agent0,0,1,4,122,1,0,63.24466
Loss,598,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,113,4,1,63.24466
Win,599,TestControllerAgent_Origin_Team0_Agent0,0,1,4,43,1,0,23.40776
Loss,599,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,37,4,1,23.40776
Win,600,TestControllerAgent_Origin_Team0_Agent0,0,1,4,59,0,0,31.46322
Loss,600,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,55,4,1,31.46322
Loss,601,TestControllerAgent_Origin_Team0_Agent0,0,0,3,62,4,1,33.09433
Win,601,TestTotalAgent_MissReward_Team1_Agent0,1,1,4,44,3,0,33.09433
Win,602,TestControllerAgent_Origin_Team0_Agent0,0,1,4,78,0,0,41.28225
Loss,602,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,70,4,1,41.28225
Win,603,TestControllerAgent_Origin_Team0_Agent0,0,1,4,91,0,0,47.60981
Loss,603,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,89,4,1,47.60981
Win,604,TestControllerAgent_Origin_Team0_Agent0,0,1,4,43,2,0,23.3616
Loss,604,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,38,4,1,23.3616
