Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,30,TestTotalAgent_Origin_Team1_Agent0,1,0,2,22,4,1,11.67611
Win,31,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,17,1,0,10.5158
Loss,31,TestTotalAgent_Origin_Team1_Agent0,1,0,1,20,4,1,10.5158
Win,32,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,2,0,11.58994
Loss,32,TestTotalAgent_Origin_Team1_Agent0,1,0,2,21,4,1,11.58994
Win,33,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,0,0,11.54293
Loss,33,TestTotalAgent_Origin_Team1_Agent0,1,0,0,23,4,1,11.54293
Win,34,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,27,2,0,16.00464
Loss,34,TestTotalAgent_Origin_Team1_Agent0,1,0,2,29,4,1,16.00464
Win,35,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,43,2,0,23.92041
Loss,35,TestTotalAgent_Origin_Team1_Agent0,1,0,2,44,4,1,23.92041
Win,36,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,32,0,0,19.14506
Loss,36,TestTotalAgent_Origin_Team1_Agent0,1,0,0,37,4,1,19.14506
Win,37,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,49,0,0,28.73246
Loss,37,TestTotalAgent_Origin_Team1_Agent0,1,0,0,56,4,1,28.73246
Win,38,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,21,1,0,13.02002
Loss,38,TestTotalAgent_Origin_Team1_Agent0,1,0,1,25,4,1,13.02002
Win,39,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,16,0,0,9.901477
Loss,39,TestTotalAgent_Origin_Team1_Agent0,1,0,0,20,4,1,9.901477
Win,40,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,39,1,0,22.2321
Loss,40,TestTotalAgent_Origin_Team1_Agent0,1,0,1,41,4,1,22.2321
Win,41,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,25,1,0,16.2126
Loss,41,TestTotalAgent_Origin_Team1_Agent0,1,0,1,31,4,1,16.2126
Win,42,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,9,0,0,6.124951
Loss,42,TestTotalAgent_Origin_Team1_Agent0,1,0,0,12,4,1,6.124951
Win,43,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,17,0,0,10.33718
Loss,43,TestTotalAgent_Origin_Team1_Agent0,1,0,0,21,4,1,10.33718
Win,44,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,25,2,0,15.10285
Loss,44,TestTotalAgent_Origin_Team1_Agent0,1,0,2,28,4,1,15.10285
Win,45,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,53,3,0,28.86191
Loss,45,TestTotalAgent_Origin_Team1_Agent0,1,0,3,54,4,1,28.86191
Loss,46,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,27,4,1,14.94625
Win,46,TestTotalAgent_Origin_Team1_Agent0,1,1,4,26,1,0,14.94625
Win,47,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,25,1,0,15.13699
Loss,47,TestTotalAgent_Origin_Team1_Agent0,1,0,1,29,4,1,15.13699
Win,48,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,56,3,0,30.7182
Loss,48,TestTotalAgent_Origin_Team1_Agent0,1,0,3,57,4,1,30.7182
Win,49,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,52,2,0,29.17276
Loss,49,TestTotalAgent_Origin_Team1_Agent0,1,0,2,55,4,1,29.17276
Win,50,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,17,3,0,10.67903
Loss,50,TestTotalAgent_Origin_Team1_Agent0,1,0,3,19,4,1,10.67903
Win,51,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,32,1,0,18.62339
Loss,51,TestTotalAgent_Origin_Team1_Agent0,1,0,1,35,4,1,18.62339
Win,52,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,13,1,0,10.02921
Loss,52,TestTotalAgent_Origin_Team1_Agent0,1,0,1,19,4,1,10.02921
Win,53,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,27,0,0,17.12668
Loss,53,TestTotalAgent_Origin_Team1_Agent0,1,0,0,33,4,1,17.12668
Win,54,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,31,1,0,18.20642
Loss,54,TestTotalAgent_Origin_Team1_Agent0,1,0,1,35,4,1,18.20642
Loss,55,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,19,4,1,10.33018
Win,55,TestTotalAgent_Origin_Team1_Agent0,1,1,4,17,1,0,10.33018
