Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,277,TestTotalAgent_Origin_Team1_Agent1,1,0,0,19,4,1,21.01806
Win,278,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,27,2,0,15.47216
Win,278,TestControllerAgent_MissReward_Team0_Agent1,0,2,7,22,1,0,15.47216
Loss,278,TestTotalAgent_Origin_Team1_Agent0,1,0,2,29,4,1,15.47216
Loss,278,TestTotalAgent_Origin_Team1_Agent1,1,0,1,27,4,1,15.47216
Win,279,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,41,1,0,26.71956
Win,279,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,44,2,0,26.71956
Loss,279,TestTotalAgent_Origin_Team1_Agent0,1,0,2,50,4,1,26.71956
Loss,279,TestTotalAgent_Origin_Team1_Agent1,1,0,1,47,4,1,26.71956
Win,280,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,22,2,0,10.96965
Win,280,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,13,1,0,10.96965
Loss,280,TestTotalAgent_Origin_Team1_Agent0,1,0,2,20,4,1,10.96965
Loss,280,TestTotalAgent_Origin_Team1_Agent1,1,0,1,19,4,1,10.96965
Win,281,TestControllerAgent_MissReward_Team0_Agent0,0,0,3,23,4,1,19.88129
Win,281,TestControllerAgent_MissReward_Team0_Agent1,0,2,5,33,2,0,19.88129
Loss,281,TestTotalAgent_Origin_Team1_Agent0,1,1,4,35,4,1,19.88129
Loss,281,TestTotalAgent_Origin_Team1_Agent1,1,0,2,34,4,1,19.88129
Win,282,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,24,4,1,21.17232
Win,282,TestControllerAgent_MissReward_Team0_Agent1,0,2,7,34,2,0,21.17232
Loss,282,TestTotalAgent_Origin_Team1_Agent0,1,1,4,32,4,1,21.17232
Loss,282,TestTotalAgent_Origin_Team1_Agent1,1,0,2,40,4,1,21.17232
Win,283,TestControllerAgent_MissReward_Team0_Agent0,0,0,4,45,4,1,31.71474
Win,283,TestControllerAgent_MissReward_Team0_Agent1,0,2,4,54,3,0,31.71474
Loss,283,TestTotalAgent_Origin_Team1_Agent0,1,1,6,54,4,1,31.71474
Loss,283,TestTotalAgent_Origin_Team1_Agent1,1,0,1,60,4,1,31.71474
Win,284,TestControllerAgent_MissReward_Team0_Agent0,0,1,5,16,4,1,11.97436
Win,284,TestControllerAgent_MissReward_Team0_Agent1,0,1,3,21,0,0,11.97436
Loss,284,TestTotalAgent_Origin_Team1_Agent0,1,1,2,22,4,1,11.97436
Loss,284,TestTotalAgent_Origin_Team1_Agent1,1,0,2,20,4,1,11.97436
Win,285,TestControllerAgent_MissReward_Team0_Agent0,0,1,6,13,0,0,9.357679
Win,285,TestControllerAgent_MissReward_Team0_Agent1,0,1,2,14,1,0,9.357679
Loss,285,TestTotalAgent_Origin_Team1_Agent0,1,0,1,18,4,1,9.357679
Loss,285,TestTotalAgent_Origin_Team1_Agent1,1,0,0,12,4,1,9.357679
Win,286,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,39,1,0,25.50327
Win,286,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,49,0,0,25.50327
Loss,286,TestTotalAgent_Origin_Team1_Agent0,1,0,1,11,4,1,25.50327
Loss,286,TestTotalAgent_Origin_Team1_Agent1,1,0,0,50,4,1,25.50327
Win,287,TestControllerAgent_MissReward_Team0_Agent0,0,2,6,59,3,0,34.43596
Win,287,TestControllerAgent_MissReward_Team0_Agent1,0,0,2,64,0,0,34.43596
Loss,287,TestTotalAgent_Origin_Team1_Agent0,1,0,3,53,4,1,34.43596
Loss,287,TestTotalAgent_Origin_Team1_Agent1,1,0,0,67,4,1,34.43596
Win,288,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,6,0,0,6.662611
Win,288,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,14,0,0,6.662611
Loss,288,TestTotalAgent_Origin_Team1_Agent0,1,0,0,10,4,1,6.662611
