Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,84,TestTotalAgent_Origin_Team1_Agent0,1,0,1,16,4,1,8.260567
Win,85,TestControllerAgent_Origin_Team0_Agent0,0,1,4,18,3,0,11.01872
Loss,85,TestTotalAgent_Origin_Team1_Agent0,1,0,3,19,4,1,11.01872
Win,86,TestControllerAgent_Origin_Team0_Agent0,0,1,4,51,2,0,27.34978
Loss,86,TestTotalAgent_Origin_Team1_Agent0,1,0,2,51,4,1,27.34978
Win,87,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,2,0,14.33949
Loss,87,TestTotalAgent_Origin_Team1_Agent0,1,0,2,26,4,1,14.33949
Loss,88,TestControllerAgent_Origin_Team0_Agent0,0,0,1,71,4,1,36.3013
Win,88,TestTotalAgent_Origin_Team1_Agent0,1,1,4,66,1,0,36.3013
Loss,89,TestControllerAgent_Origin_Team0_Agent0,0,0,0,15,4,1,7.229709
Win,89,TestTotalAgent_Origin_Team1_Agent0,1,1,4,11,0,0,7.229709
Loss,90,TestControllerAgent_Origin_Team0_Agent0,0,0,1,23,4,1,12.31813
Win,90,TestTotalAgent_Origin_Team1_Agent0,1,1,4,21,1,0,12.31813
Win,91,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,1,0,6.837732
Loss,91,TestTotalAgent_Origin_Team1_Agent0,1,0,1,13,4,1,6.837732
Win,92,TestControllerAgent_Origin_Team0_Agent0,0,1,4,28,0,0,16.0629
Loss,92,TestTotalAgent_Origin_Team1_Agent0,1,0,0,31,4,1,16.0629
Win,93,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,0,0,14.92125
Loss,93,TestTotalAgent_Origin_Team1_Agent0,1,0,0,29,4,1,14.92125
Loss,94,TestControllerAgent_Origin_Team0_Agent0,0,0,1,48,4,1,24.99019
Win,94,TestTotalAgent_Origin_Team1_Agent0,1,1,4,45,1,0,24.99019
